submission_order,polymer,species,conformer_id,n_atoms,formula,inchikey_connectivity,xyz_path,xyz_sha256,source_file,source_sha256
1,pe,pe,config_1010,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_1010.xyz,cd9119a098c65b37299bd9b0f1ea26857be97517a51267dfe18fb217638e7bc3,pe_mcos/config_1010.mcos,6942f7d40843ddb3f32da9abb389f2fe81a0ebac3bba4bd3636e6538f727b830
2,pe,pe,config_1130,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_1130.xyz,5fa09590666620ee4ff276baab03a29247c6ede8d0c1031eca09e5850e95925f,pe_mcos/config_1130.mcos,f19bebede2be973ddb9564ea67346ac5b5b3d35911282b8cc98adbc18e884d28
3,pe,pe,config_1600,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_1600.xyz,477e33b5827c3218e6adc559731e4cbee58607d0e2146818af96709282a14f08,pe_mcos/config_1600.mcos,3afed6454941f61f7adcd97cb5d9a8055a7a78ae6be1eeebddb9a61a36f31852
4,pe,pe,config_1720,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_1720.xyz,3fb8a042ec336b1ad1bc4b36e70b36fc33335e7df8889824763cd9a3f06964c1,pe_mcos/config_1720.mcos,04317afaa41f672b166af740ad6cdb492940b4ca786ddb17df89ba310c37fe02
5,pe,pe,config_1940,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_1940.xyz,781337b4ebd749308c171c6992280340d722d0f7962cf8270c4aa74a502ab7d8,pe_mcos/config_1940.mcos,6b32d16437e6cdb7b9f5549069e7da0cf515d53ec9029601a16cbc590e42a7f1
6,pe,pe,config_1950,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_1950.xyz,72a91cda8c14c75fb8e909c6839eae5cbb948fa8ccb041a46c993a7c41c3a698,pe_mcos/config_1950.mcos,f12f543b3f19cbabf9f5eb86b2e9803c0760f1ff52b78649a616eee01b0f71f3
7,pe,pe,config_1960,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_1960.xyz,70e264ca728f890bc4435bb77be9fdbd746035ed56e8b87b39c0646e774a63ee,pe_mcos/config_1960.mcos,2ddd1af5fb5aa97e5bd7ad47bb4548e5bfb7773a5671e0fbbc00b435f69f34b6
8,pe,pe,config_1990,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_1990.xyz,e50d25a944b2891908b093693c31458f27c3eef48fb078bd84db77095f01d59b,pe_mcos/config_1990.mcos,fa83fcbb0fe74bedaa8f3a9a3946fffe885d8ecb6a4d34befd56ed03cbe8f2e5
9,pe,pe,config_2070,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_2070.xyz,48fad549d192acfd0eda4ff88421a3db188e77ad3cbc852eede05d493e1bf0f3,pe_mcos/config_2070.mcos,6b5485b507b2f8e5edb67d9508a540b721668e07b334ffb1f24c2ea0a67571ee
10,pe,pe,config_2180,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_2180.xyz,444cc871f5d9a9bb0a959c26138d5d9d93e0ebd0ac2b8a45363a4eb20681ad14,pe_mcos/config_2180.mcos,9c752059ce694f61b2f8580be1614e4dd229dea411fb8b8def69272faf42f2f2
11,pe,pe,config_270,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_270.xyz,9292f1b2119b19d217f9ba4ff1162d57988abc553c28c1173aa108bdd439093c,pe_mcos/config_270.mcos,7412d9ff07a390b5d9fe7d56caa866eed138e4c0b5b1862457fe535ddd66c1e8
12,pe,pe,config_2890,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_2890.xyz,830e10c0e7171b74e67f2d54d90ae2c15f1ca56f8d38f720d65f0f94ba3b9353,pe_mcos/config_2890.mcos,8e15a70f315af8359f6ee1c34d200758b151be265ae8ae8fc2d658541a3fcfba
13,pe,pe,config_3190,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_3190.xyz,1c2da9c0a66fa3c23f9e6d02ed6dbf7b8c76c6605f9fe428c6e541af1792f771,pe_mcos/config_3190.mcos,95a32a2c55cab806240e85ce10b0d9a9ded7ff085cbe55f5f06780760203d96f
14,pe,pe,config_3410,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_3410.xyz,fc4e8fe1ce9ce462015f488fd69808ff3ab56636b6d39bb18f587e47aada4f6b,pe_mcos/config_3410.mcos,03e463ebe8d6996e4637269dc738c1b29e3fbe58eae2c56b3021c333f8d1d071
15,pe,pe,config_4140,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_4140.xyz,3d199daa55447dadb50617e0c739075068f261e5c8cd4845e90aa69d9512ba90,pe_mcos/config_4140.mcos,014cb0b01ce4c2d056e890e646b9d747c1cd64c2d9b3fb2afe5017aecb55aac8
16,pe,pe,config_4170,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_4170.xyz,534a09b7e19c4406b53ca4ff35de3139d99ffd6cb86a406cf348a14b01f8153b,pe_mcos/config_4170.mcos,4ac519d619d21c55618b16d0995303331cbd109421931d362820acc37726a48f
17,pe,pe,config_4300,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_4300.xyz,1ae53518719487e787275f3fa8ef1a90416a9e0ca5a2ebfea6cd2ce325882586,pe_mcos/config_4300.mcos,780c2342c6a97bc296b1b377eca5eeff131cefa56505713b41144c8d43ab9552
18,pe,pe,config_5010,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_5010.xyz,90673288a850f164470ea7c8e3edf18aba0b276b649859a9b9406fd81e0428e3,pe_mcos/config_5010.mcos,99dbe54037856aa41b0d89a66e72cd1dbf338299276fc6a7f3a53b8e5fd572df
19,pe,pe,config_6040,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_6040.xyz,0957d13ea0496f4fb5b4846d95fdf09e21e7a9e3dbd3413524cb6027b1fccbe4,pe_mcos/config_6040.mcos,fcf1374f12ec90fb422c5b21cc245f93b902a173556c42347b3ea055f438ab9f
20,pe,pe,config_6210,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_6210.xyz,2473467fb25fa553ee55ef046fcb0ea3d5499926f9cedae4fc52854ec9bbde58,pe_mcos/config_6210.mcos,415c68964e1521ae79e00174db88009790d47772204f625a0bb14600c21f179e
21,pe,pe,config_7260,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_7260.xyz,a83442b7203b5a29f077b2c1843ead46886a8c6a6c60a3520c6e3d252a6bda7b,pe_mcos/config_7260.mcos,bcbb2731d383bb92bd158421b2f50870968c62931d639561240adc5445f3bee6
22,pe,pe,config_7520,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_7520.xyz,1609e761422d9d5875c1042916f5ad2c1486609c2fcd454ef61ff671bde29723,pe_mcos/config_7520.mcos,1596bef8d9851ecb732cb34330b653574c0289ff3ee175936b3c5951a4900095
23,pe,pe,config_7530,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_7530.xyz,5d1350ec6478cc8c4598e02b19abd3030a0eabbd13740d9367a5441ea37d09c7,pe_mcos/config_7530.mcos,4453aad88253b4a6f3f893ab918598507679de3b69a44291bd1129e148606954
24,pe,pe,config_7570,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_7570.xyz,74451bde0dbc783f27c45ecc095cc9e622842cd733d70bcd81a16ae5549e4c84,pe_mcos/config_7570.mcos,98fd965f2dc05cbbbb08b6275e1e147ee790956d551d7453354ea3768541f71e
25,pe,pe,config_7700,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_7700.xyz,bce3b2e9e266c92d398d3b84d42fb6987cd9d2b574c04d07ee61d28b1d380c53,pe_mcos/config_7700.mcos,a865f1d7d05c3fe59111253ef2814787de5f40fed05ebdff21ca587bfea6801e
26,pe,pe,config_800,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_800.xyz,14e1988698f716efdbaed647c3b514b09dc417b354fbf5bb555b1ae7afd60b86,pe_mcos/config_800.mcos,be862af16d5b8a62174748c44331dc2393e70979d9579ec575f85a0e2fec3006
27,pe,pe,config_840,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_840.xyz,7ad9d973b791d80f43d9d048c70fb67296c083636586a33fb62450f100265db3,pe_mcos/config_840.mcos,bd7367b4b1be1d51068d89acfde599205c166fb694e42b674b4fdadccfd5d4b1
28,pe,pe,config_8780,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_8780.xyz,f7f45ab33e4274e0a362246bfa7b2d51182a40ef7bb35c18a48348ac70d36fca,pe_mcos/config_8780.mcos,eeacb8ffb73e40d2828bf3ba0c200f5ccc2eb79632705de3f405b7fc778c2ed8
29,pe,pe,config_9140,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_9140.xyz,0393ba8e7af24ec4c9c8e887b581efa428290748a89825717553e3615a1f8f57,pe_mcos/config_9140.mcos,20d078ad1142e59bc22053d9dc5b35c6483886049cb2d144c382a238d62a1671
30,pe,pe,config_9790,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_9790.xyz,b37fad6fbef306afad0ed59c0f58307dfa1e0d528e1d8cc15ded15d0fbd85a90,pe_mcos/config_9790.mcos,4e597ec00c893f292a605534fda174592b4584046a83d1fac24b751bd4f620bd
31,pe,pe,config_9860,38,C12H26,SNRUBQQJIBEYMU,inputs/polymers/pe/config_9860.xyz,604e7a8d7dc1067182e7835816fd02ad10c26ef0fa19d92eacebfd00808c352a,pe_mcos/config_9860.mcos,4467d346cd55fadfd052138c2bcd26a6d21062a602971d9b1f80aa9635092035
32,pvc,pvc,config_14260,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_14260.xyz,6e2020960a17d1c2a3bac03646ec0cacc39ec32c2202f98c344e76d79be9d10e,pvc_mcos/config_14260.mcos,d840305d95dfbe683d67d60e2eabd4f96ff2dd13de3807da5065a9ef84c7a776
33,pvc,pvc,config_17400,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_17400.xyz,838bdf733e132d6d6ffd96eb85d5ad51b87a8e3dca44bed9c753fb374eae15b8,pvc_mcos/config_17400.mcos,68c2ad8f29726460594cfffcda70e6b7795883202c552a23aef45acd78d446cb
34,pvc,pvc,config_19400,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_19400.xyz,10971adf832b734076e611f9d9563150474e2cc9985ff327071738995fcf9dff,pvc_mcos/config_19400.mcos,4730f12b5914957c0753f5b9715e3eb78ab893ef5502e7735202874828d51bdd
35,pvc,pvc,config_20190,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_20190.xyz,227f3d53f58972336ccc8563a6d647766c0491f28167ca371a2b07fa8b880845,pvc_mcos/config_20190.mcos,69d89730876388d085993029c23aa9997f3392e37d7b502abcdac9fdb2e83c7e
36,pvc,pvc,config_20310,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_20310.xyz,b18d2391dfc98a5b9c44a7101ef813d3fc8c8c4189d941b3ad0c161aec728d17,pvc_mcos/config_20310.mcos,3929c938b54d75f0fe6e416a760a56617af945f645c9da75d2cca5491bf7ed99
37,pvc,pvc,config_2510,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_2510.xyz,6b60b6b69012e51813e967812c1068b6ee5183d916a31d363f3191035be0a21a,pvc_mcos/config_2510.mcos,696c9a36751e8eb544d9eb8f0428232ca2638834c8673f3d191190053e48a4f4
38,pvc,pvc,config_36710,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_36710.xyz,d2c237bf188432c6ff7be4d547f2e5193bb62cacce142fe90cc2c4ddb9536d65,pvc_mcos/config_36710.mcos,30a1f7f79374ebc8d99fffe4c1ccd75618ecd8de7f2e26696a45a7cf76199a0a
39,pvc,pvc,config_41530,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_41530.xyz,d11e1a5cfad7af117e81a22d222ffb46c51a054e475da0c5adcab697f1feedc0,pvc_mcos/config_41530.mcos,66196abecc7249a11dc409850cbf4c5f73c09913807dd0893d04e73e5a38bbd6
40,pvc,pvc,config_41960,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_41960.xyz,6ced59212236878d0fdf1be31cf0deb43bde3c142d5c229f39c7142e97e4cf42,pvc_mcos/config_41960.mcos,0feadf7bf06f2ea6f7d0b01d9ec4b455f4e271f47527a30ce5a28a08738469f9
41,pvc,pvc,config_46990,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_46990.xyz,39ddef8ee3bcccc2d29d88ad84ac736ed06d076e6d09251b1895e147886c2b63,pvc_mcos/config_46990.mcos,fa54433d15ec8136cf09bc70bd369d8aa9fa5513aca8abbd0f98114b3114ea20
42,pvc,pvc,config_48010,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_48010.xyz,19c6fb1849cc4593fd80cc42e1262aa4307c74fa3108546452a1439428462a4c,pvc_mcos/config_48010.mcos,b7cbbbf469b9c631bfe80e139f37b280fd4fd635e2510f1eda96c6246cd8062a
43,pvc,pvc,config_52170,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_52170.xyz,60fbd63aa988c1319f92731307a767a5f878cc662560fd76daaf7ca16e0e38f2,pvc_mcos/config_52170.mcos,94374b7f45b7193b243932eadcdcefc786d1142bccd86deeb16bfa4389fc6ce9
44,pvc,pvc,config_58460,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_58460.xyz,0bf1e830d71cacc66256cd483d58164b911d407392b01949b5b9a15634f2823a,pvc_mcos/config_58460.mcos,27fc64c5d9788cfb7f11e9ea0eff0194a952baba3573d9c1d5c7ee70ab7652c9
45,pvc,pvc,config_59670,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_59670.xyz,2bb7e8c6624900764d7464bb908e090d27dfa56845a0074ffe700ff86d347a70,pvc_mcos/config_59670.mcos,c73959026ab8f7663d3a7617780a94f236437bc2edb9cf865e9a2f73895ec246
46,pvc,pvc,config_60510,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_60510.xyz,fef3854abc8cd6256b94aa7a296857528989578cdaa424b159d27f48204309fc,pvc_mcos/config_60510.mcos,49b01afa8ffc3540296fccc1f492df69956cde8ba9a8e9146aa010235d03d6fa
47,pvc,pvc,config_65520,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_65520.xyz,ea46f4c71d9d4b6f84c9dd9c04d33e19ea70d7c45308ac68dbdffe8f7a12f738,pvc_mcos/config_65520.mcos,6dd311cad2b88c49556ce56f1d09a481482b365ddc7c923ab3634eda017e4ac7
48,pvc,pvc,config_69080,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_69080.xyz,8eb43ea6b8d5324c85c2ac7b7571f2ca414723cc28b09bb53ceb72d058093efb,pvc_mcos/config_69080.mcos,a99358c408a0fb451bb33ac9188e49386d9d1aaca246ee4a2f3f1bbfbd913a1a
49,pvc,pvc,config_72680,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_72680.xyz,7899078102bd8dc504e1a426d8ddb4d19ddd3b06325b2ce877a2ecafa7a80a94,pvc_mcos/config_72680.mcos,0397184c5ac2f956a1ad63a55d6fae881b56ac40d7487dd80c52609fe6235cbd
50,pvc,pvc,config_7590,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_7590.xyz,882ac32bf6d463671c91304d48e5985c26fe11f534e4611c3823d9d601285415,pvc_mcos/config_7590.mcos,536ba8adebdbab0e13754abab22d2ace1a72bf5a2a46b3ccad1c6b0d45c62128
51,pvc,pvc,config_76710,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_76710.xyz,b24fc9ca70cd48e48a1056641a722cedbf866eac3dba030a0f9f655ebcec1b7a,pvc_mcos/config_76710.mcos,39121e9dd1a1b8956cee80b5ff3dfdcb4c7e63283cd54e4b7855d56d17b6f478
52,pvc,pvc,config_79980,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_79980.xyz,fbc8cdf6a98a04e022f4d62d88fb7b0fe35ec0c1559a7aa3e9f410b2c7942461,pvc_mcos/config_79980.mcos,40707f87d7abc5197be8f4afe4fefd37f27723bc5b83a42b340dd5eb3e7f2545
53,pvc,pvc,config_8380,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_8380.xyz,85e26e791ea94ce578117710d6da3605f96810900947507dcbd4dd6c3fd749b7,pvc_mcos/config_8380.mcos,74cd9b5a392746e0d707cc10223a79a64bdd8f87dc49dbd5b10eaa900461638e
54,pvc,pvc,config_85200,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_85200.xyz,280c6239c2770e0ac74f233c805ba37950d5fbbb4fbf880f268984962de5f8ff,pvc_mcos/config_85200.mcos,ec75c20070790299d28ada6643802934a2f84b382062e12df7c2714e8abcf17a
55,pvc,pvc,config_89110,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_89110.xyz,294cf69de52f9c21a45aa6ee36f7a9771715763049b26a37348060e7a1691b4c,pvc_mcos/config_89110.mcos,5e99b5d7cf23e4dea89a220407a72a0d9330b72ecc5f378b4dd3d4df7e0af415
56,pvc,pvc,config_9400,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_9400.xyz,8a4f0eb39b93dabb6c1521cdfd0ce6f725f5ab565748ca14a9fa167e039379de,pvc_mcos/config_9400.mcos,a08d1c5051f0f13ea07dec8e3367a457e4240e247bf9c7e297da260f86060ed1
57,pvc,pvc,config_95180,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_95180.xyz,d667599166194d665f574ca7205749749fe113d463e408ba4afc9cf1f0fb7a2e,pvc_mcos/config_95180.mcos,cd63e3edc99f0fe082e36c55fff88ad0e61603a6435268a4d8d96adaefa55f9d
58,pvc,pvc,config_98180,44,C14Cl6H24,OXWPMBYBCLTTEK,inputs/polymers/pvc/config_98180.xyz,8fff4622f9aaacd3336a24c428d43b2315adc985bb8b9ae12e6519b367c823f5,pvc_mcos/config_98180.mcos,0aafdf172662fb993783abbfff012ff68508023a07151c8f3c9c198e73d2e001
59,pvdf,pvdf,conformer_002_frame2,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_002_frame2.xyz,45b170758dc85331a7abbeb17830370ff23e061f6d551d5eebb7b54ea21549a0,pvdf_mcos/conformer_002_frame2.cosmo,93be3da400698cd4212c67298f3dbb0cd6433d03e7d5703e90cf35c0bfb62964
60,pvdf,pvdf,conformer_003_frame4,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_003_frame4.xyz,113a44597714976cb870f46ea4f047e4618a825164aa4467e0f08ab9545fea09,pvdf_mcos/conformer_003_frame4.cosmo,cd46edb0203246bf83e84853edde01a246f35f1a853421997c00c0ab1c2aacdf
61,pvdf,pvdf,conformer_004_frame6,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_004_frame6.xyz,a5cc6cccb3fe9c2a067ed5c4edf8b81f3d86cafc4a2ae47ebb4ec19e4e38fc43,pvdf_mcos/conformer_004_frame6.cosmo,108a0acefd56671dbb000cd277a909a3367ad772ad4923c3143131c382c45afd
62,pvdf,pvdf,conformer_005_frame10,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_005_frame10.xyz,be350742a368f98871735c7b858df5534169f83433f8705e690c7339d8eb804e,pvdf_mcos/conformer_005_frame10.cosmo,7b455c7a1d85e0ce067c1986906db6adc047368c2a38697568b4cbe094590a99
63,pvdf,pvdf,conformer_006_frame15,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_006_frame15.xyz,1caafc639c217d079c14c261bcba42e9a7af3cec55aa8e46af111bef5d5d96b2,pvdf_mcos/conformer_006_frame15.cosmo,199c6c4cbf9822fcb10c299e151b64c6323019458f00ea926193c53fcc8b12a3
64,pvdf,pvdf,conformer_007_frame18,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_007_frame18.xyz,ae9afe70a89a5d1bf47ff26d6f03723caf9104c86f5e9e5c76921a30456cda0a,pvdf_mcos/conformer_007_frame18.cosmo,43896cf3440b94b7c8fad3c3ee1e58bb28ca0c3b6906fc09037bc04427aed192
65,pvdf,pvdf,conformer_008_frame22,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_008_frame22.xyz,231146fe3ea17f81e589b540e6e09f7518952a1a425a67a82e8695b63b0b128f,pvdf_mcos/conformer_008_frame22.cosmo,5a3d8c15719a614b8190631b53248a9eab2a774a5961609a1eb3b3f535aedd50
66,pvdf,pvdf,conformer_009_frame26,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_009_frame26.xyz,be4e1004e1969df7875f940b0280e8b8918b4c071d2b6b717f2948368f6e6d51,pvdf_mcos/conformer_009_frame26.cosmo,93e4348d2a083f854650d6b123bfb90c4cbc6d96f2bb22d5cf1e6fa48513ec58
67,pvdf,pvdf,conformer_011_frame28,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_011_frame28.xyz,c6593b87a3fd224e8fad64cbd5d5127bdeee8f76f1f6e315b690c998da9ab16f,pvdf_mcos/conformer_011_frame28.cosmo,bb71f542eca892752112e5722be2083861ecd27a02221c1cd683379cc97290f9
68,pvdf,pvdf,conformer_012_frame30,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_012_frame30.xyz,a9b0e6f1387d14b8e8b59b2052cb81dc36723e9c15fdb961442fded46d2d0f25,pvdf_mcos/conformer_012_frame30.cosmo,51e491385719ee655cd2326417a429aa70dddb4ff0a45c6f122fbec122b005f3
69,pvdf,pvdf,conformer_013_frame38,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_013_frame38.xyz,3a9db5ba6ba0c3dc0241ceadaf270dcf5bfd38f569ceb3646f868843b61285c8,pvdf_mcos/conformer_013_frame38.cosmo,bd1bd233df31a2069b4c9c43540b10e7a8b1f18dea60129af9bbcbd40d4ee218
70,pvdf,pvdf,conformer_014_frame42,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_014_frame42.xyz,853b9f9146717c99c26f45f93d80214a15451c300ee3ef3d6e51b73873b3cadd,pvdf_mcos/conformer_014_frame42.cosmo,0800d93929d2b2589c8450ccabff5fde968038ead84db64d3ceabb7f0780df0d
71,pvdf,pvdf,conformer_015_frame43,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_015_frame43.xyz,c087a77bdb777c1c4550047ae46b62b20677166202b4136f39ba9e14448ea0ec,pvdf_mcos/conformer_015_frame43.cosmo,ff67af051605dc9b3c6b5bb58395fb590922014835d342c15b6e8cc059cad46a
72,pvdf,pvdf,conformer_016_frame44,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_016_frame44.xyz,6db7936a327d6382702265d3aa4e9d41c8f03574fb72e07d94bfd862d2429b56,pvdf_mcos/conformer_016_frame44.cosmo,a71abfc7ef5c40b1362c8a33da2efc90b384c69c4116b990ce869d613ed85c0a
73,pvdf,pvdf,conformer_017_frame53,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_017_frame53.xyz,858c14f90bae32fa16d249c06cf5216450fb6abdac9df2431e65b6fe288120f6,pvdf_mcos/conformer_017_frame53.cosmo,bb34413281473033b8c630cea8f3646ee79eba3e12e82b647788efc1444dd60a
74,pvdf,pvdf,conformer_018_frame58,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_018_frame58.xyz,fab3c3b3806a0c2e93c1fa327fa9fd64036584188e4fcec7913ef2f9f7f7820e,pvdf_mcos/conformer_018_frame58.cosmo,381e327d53a0471d9dfdf47593ce3c4f7964c3463ec18290c10a9f08d6ab9cfc
75,pvdf,pvdf,conformer_019_frame67,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_019_frame67.xyz,f3d38b778adb6cffa8d96c4028bd1822e861b85a8d3ddce97d880f83f15bd180,pvdf_mcos/conformer_019_frame67.cosmo,d7f5568fcc2e461cda734aa1e3e851bc57cade3dee05c82e4d6bd9b511fe3951
76,pvdf,pvdf,conformer_021_frame80,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_021_frame80.xyz,2bd6b7b26a77a4f650db7f8ee3fe1b67f1f5348a179c486f2612cecefa654eb3,pvdf_mcos/conformer_021_frame80.cosmo,50b75c941e7f254b42460f2ce50859d0a30f331cc07a0a47ea52c4f7bf1d494f
77,pvdf,pvdf,conformer_022_frame81,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_022_frame81.xyz,7ab573fc8e25e531c936ea5f63520fb3d80534a0318ebb20caf7ba56aa94029d,pvdf_mcos/conformer_022_frame81.cosmo,c8289ae942d1e1eac42c8cf04ebc9ce7b451e0365533231876034fd3a5b43042
78,pvdf,pvdf,conformer_023_frame82,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_023_frame82.xyz,3bbca61dfc1b9ec6bae2cc23d0e4666a914608060f60d09cecde97df2f9df001,pvdf_mcos/conformer_023_frame82.cosmo,99ae73678868f058ac763e9fafe8d9a94cc40a57e73135e2df369e805931cd70
79,pvdf,pvdf,conformer_024_frame84,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_024_frame84.xyz,1126772734dad529c3964f1acaa624a2ed7eed8bb656535c137d57b8cfa3d5d9,pvdf_mcos/conformer_024_frame84.cosmo,a5e070b8df4908a1cb57ccaf5ca90a2a597027b5ff3ddbba610e6a7641a70160
80,pvdf,pvdf,conformer_025_frame91,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_025_frame91.xyz,3405de866b0c3f1e9e3982c15300ee310927ab551d05eda8b81ec19fb3d30d38,pvdf_mcos/conformer_025_frame91.cosmo,d99ff9fe93d548a6fd21f6f43d9592992fe1196e93c79af93c5f9bb13dd17cbe
81,pvdf,pvdf,conformer_026_frame92,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_026_frame92.xyz,4910a6761f2b81d6b586466a9ef5c4b365b51dcb2e546e9d0e32a9989664a1ae,pvdf_mcos/conformer_026_frame92.cosmo,22278fb1d1351009e82f058e76a10ffc44eb6b4ffe870d8a8dc328e7adac88f3
82,pvdf,pvdf,conformer_027_frame95,44,C14F14H16,AQXMBVQWIKMJOZ,inputs/polymers/pvdf/conformer_027_frame95.xyz,31efabc8707da968b863fe1834abd8de2e8815828c0d883cf6e392a2f427ced7,pvdf_mcos/conformer_027_frame95.cosmo,d83671878742b6abb57ad49816ba78260f88e71c8582c2f30e83c74881a7fc72
83,evoh,evoh,config_20,48,C14H30O4,SWQGIAGUDFKQMT,inputs/polymers/evoh/config_20.xyz,c5b350faf58f525040214e98ffa9a06efe9b9de54cf3c03df1698d242e763099,evoh_mcos/config_20.mcos,90a408913945f33579ef185f314bf2a468e7926a0fb6cc7c02fa4f8236158242
